word,dirname
da,IATI-Standard-SSOT-version-1.01/101.new/codelists/language
da,IATI-Standard-SSOT-version-1.01/101.new/codelists/country
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/summary-table
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/default-aid-type
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/sector
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/policy-marker
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/sector
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/flow-type
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/finance-type
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/aid-type
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/recipient-region
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/default-flow-type
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/fss
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/collaboration-type
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/default-finance-type
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/recipient-region
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/reference
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/codelists
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/codelists/FlowType
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/codelists/SectorVocabulary
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/codelists/PolicyMarkerVocabulary
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/codelists/SectorCategory
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/codelists/PolicyMarker
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/codelists/RegionVocabulary
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/codelists/AidType
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/codelists/IATIOrganisationIdentifier
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/codelists/CollaborationType
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/codelists/Region
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/codelists/Sector
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/codelists/AidType-category
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/codelists/FinanceType
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/codelists/PolicySignificance
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/codelists/CRSAddOtherFlags
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/codelists/OrganisationRegistrationAgency
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/codelists/AidTypeVocabulary
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/codelists/FinanceType-category
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/codelists/CRSChannelCode
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/rulesets/standard-ruleset
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/organisation-standard/summary-table
dac,IATI-Standard-SSOT-version-2.03/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/recipient-region-budget/recipient-region
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/activity-standard/summary-table
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/default-aid-type
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/sector
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/policy-marker
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/sector
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/flow-type
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/finance-type
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/aid-type
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/recipient-region
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/default-flow-type
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/fss
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/collaboration-type
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/default-finance-type
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/recipient-region
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/reference
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/codelists
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/codelists/FlowType
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/codelists/SectorVocabulary
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/codelists/PolicyMarkerVocabulary
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/codelists/SectorCategory
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/codelists/PolicyMarker
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/codelists/RegionVocabulary
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/codelists/AidType
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/codelists/IATIOrganisationIdentifier
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/codelists/CollaborationType
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/codelists/Region
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/codelists/Sector
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/codelists/AidType-category
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/codelists/FinanceType
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/codelists/PolicySignificance
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/codelists/BudgetType
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/codelists/CRSAddOtherFlags
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/codelists/OrganisationRegistrationAgency
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/codelists/AidTypeVocabulary
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/codelists/FinanceType-category
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/codelists/CRSChannelCode
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/rulesets/standard-ruleset
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/organisation-standard/summary-table
dac,IATI-Standard-SSOT-version-2.02/docs/en/_build/dirhtml/organisation-standard/iati-organisations/iati-organisation/recipient-region-budget/recipient-region
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/summary-table
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/default-aid-type
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/sector
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/policy-marker
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/sector
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/flow-type
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/finance-type
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/aid-type
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/transaction/recipient-region
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/default-flow-type
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/fss
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/collaboration-type
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/default-finance-type
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/recipient-region
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/reference
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/codelists
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/codelists/FlowType
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/codelists/SectorVocabulary
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/codelists/PolicyMarkerVocabulary
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/codelists/SectorCategory
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/codelists/PolicyMarker
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/codelists/RegionVocabulary
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/codelists/AidType
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/codelists/IATIOrganisationIdentifier
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/codelists/CollaborationType
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/codelists/Region
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/codelists/Sector
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/codelists/AidType-category
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/codelists/FinanceType
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/codelists/PolicySignificance
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/codelists/BudgetType
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/codelists/CRSAddOtherFlags
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/codelists/OrganisationRegistrationAgency
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/codelists/AidTypeVocabulary
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/codelists/FinanceType-category
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/codelists/CRSChannelCode
dac,IATI-Standard-SSOT-version-2.01/docs/en/_build/dirhtml/rulesets/standard-ruleset
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/summary-table
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/sector
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/policy-marker
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/fss
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/recipient-region
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/overview/country-budget-alignment
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/overview/classifications
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/overview/crs-fss
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/activity-standard/example-xml
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/reference
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists/FlowType
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists/SectorVocabulary
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists/OrganisationRole
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists/PolicyMarkerVocabulary
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists/AidTypeFlag
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists/SectorCategory
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists/PolicyMarker
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists/Vocabulary
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists/RegionVocabulary
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists/AidType
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists/IATIOrganisationIdentifier
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists/CollaborationType
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists/Region
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists/Sector
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists/AidType-category
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists/FinanceType
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists/PolicySignificance
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists/BudgetType
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists/CRSAddOtherFlags
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists/OrganisationRegistrationAgency
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists/AidTypeVocabulary
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists/FinanceType-category
dac,IATI-Standard-SSOT-version-1.05/docs/en/_build/dirhtml/codelists/CRSChannelCode
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/summary-table
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/sector
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/policy-marker
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/fss
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/iati-activities/iati-activity/recipient-region
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/overview/country-budget-alignment
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/overview/classifications
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/overview/crs-fss
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/activity-standard/example-xml
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/reference
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists/FlowType
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists/SectorVocabulary
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists/OrganisationRole
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists/PolicyMarkerVocabulary
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists/AidTypeFlag
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists/SectorCategory
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists/PolicyMarker
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists/Vocabulary
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists/RegionVocabulary
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists/AidType
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists/IATIOrganisationIdentifier
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists/CollaborationType
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists/Region
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists/Sector
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists/AidType-category
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists/FinanceType
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists/PolicySignificance
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists/BudgetType
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists/CRSAddOtherFlags
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists/OrganisationRegistrationAgency
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists/AidTypeVocabulary
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists/FinanceType-category
dac,IATI-Standard-SSOT-version-1.04/docs/en/_build/dirhtml/codelists/CRSChannelCode
dac,IATI-Standard-SSOT-version-1.03/103.new/activity-schema-table
dac,IATI-Standard-SSOT-version-1.03/103.new/codelists
dac,IATI-Standard-SSOT-version-1.03/103.new/codelists/vocabulary
dac,IATI-Standard-SSOT-version-1.03/103.new/codelists/aid_type
dac,IATI-Standard-SSOT-version-1.03/103.new/codelists/sector
dac,IATI-Standard-SSOT-version-1.03/103.new/codelists/all-codelists
dac,IATI-Standard-SSOT-version-1.03/103.new/codelists/finance_type
dac,IATI-Standard-SSOT-version-1.03/103.new/codelists/region_vocabulary
dac,IATI-Standard-SSOT-version-1.03/103.new/codelists/flow_type
dac,IATI-Standard-SSOT-version-1.03/103.new/standard
dac,IATI-Standard-SSOT-version-1.03/103.new/getting-started/geographic-data/countries-regions
dac,IATI-Standard-SSOT-version-1.03/103.new/getting-started/organisation-data/organisation-identifiers
dac,IATI-Standard-SSOT-version-1.03/103.new/getting-started/classifications/sectors
dac,IATI-Standard-SSOT-version-1.03/103.new/getting-started/what-is-iati
dac,IATI-Standard-SSOT-version-1.03/103.new/activities-standard/sector
